timestamp,url_404,redirect_url,agreement_score,total_score,algorithm,is_best_match,source
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/el-equipo-posventa-es-cada-vez-mas-fuerte/,https://www.diemmefiltration.com/blog/revolutionizing-solid-liquid-separation-with-diemme-interview/,3.0,5.244554855771154,jaccard,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/el-equipo-posventa-es-cada-vez-mas-fuerte/,https://www.diemmefiltration.com/es/blog/,3.0,5.244554855771154,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/el-equipo-posventa-es-cada-vez-mas-fuerte/,https://www.diemmefiltration.com/es/blog/el-liceo-visita-la-empresa/,3.0,5.244554855771154,ratcliff,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/in-continua-espansione-benvenuto-gian-luca/,https://www.diemmefiltration.com/it/blog/siglata-una-nuova-partnership-strategica/,3.0,5.216682663998453,jaccard,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/in-continua-espansione-benvenuto-gian-luca/,https://www.diemmefiltration.com/it/blog/,3.0,5.216682663998453,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/in-continua-espansione-benvenuto-gian-luca/,https://www.diemmefiltration.com/it/blog/cartone-animato-diemme-lab/,3.0,5.216682663998453,ratcliff,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/in-continua-espansione-benvenuto-gian-luca/,https://www.diemmefiltration.com/it/blog/una-visita-speciale-in-azienda/,3.0,5.216682663998453,levenshtein,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/in-continua-espansione-benvenuto-gian-luca/,https://www.diemmefiltration.com/it/blog/un-webinar-in-diretta-con-domino/,3.0,5.216682663998453,fuzzy,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/benvenuta-in-azienda-lucia/,https://www.diemmefiltration.com/pt-pt/blog/um-webinar-ao-vivo-protagonizado-por-domino/,3.0,5.61253387493137,jaccard,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/benvenuta-in-azienda-lucia/,https://www.diemmefiltration.com/it/blog/,3.0,5.61253387493137,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/benvenuta-in-azienda-lucia/,https://www.diemmefiltration.com/it/blog/una-visita-speciale-in-azienda/,3.0,5.61253387493137,ratcliff,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/benvenuta-in-azienda-lucia/,https://www.diemmefiltration.com/it/blog/ci-vediamo-in-fiera/,3.0,5.61253387493137,levenshtein,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/benvenuta-silvia-villa-new-entry-nel-reparto-post-vendita/,https://www.diemmefiltration.com/blog/the-new-diemme-service-for-your-filter-presses/,3.0,5.107134837828081,jaccard,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/benvenuta-silvia-villa-new-entry-nel-reparto-post-vendita/,https://www.diemmefiltration.com/it/blog/,3.0,5.107134837828081,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/benvenuta-silvia-villa-new-entry-nel-reparto-post-vendita/,https://www.diemmefiltration.com/es/blog/de-vuelta-a-mining-metals-central-asia/,3.0,5.107134837828081,ratcliff,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/benvenuta-silvia-villa-new-entry-nel-reparto-post-vendita/,https://www.diemmefiltration.com/it/blog/lespansione-della-nostra-area-di-produzione/,3.0,5.107134837828081,levenshtein,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/benvenuta-silvia-villa-new-entry-nel-reparto-post-vendita/,https://www.diemmefiltration.com/it/blog/unitevi-a-noi-la-prossima-settimana/,3.0,5.107134837828081,fuzzy,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/fr/blog/une-nouvelle-ressource-dans-latelier-dusinage/,https://www.diemmefiltration.com/it/blog/siglata-una-nuova-partnership-strategica/,3.0,5.4397784313656095,jaccard,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/fr/blog/une-nouvelle-ressource-dans-latelier-dusinage/,https://www.diemmefiltration.com/fr/blog/,3.0,5.4397784313656095,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/fr/blog/une-nouvelle-ressource-dans-latelier-dusinage/,https://www.diemmefiltration.com/fr/blog/une-nouvelle-reussite-de-diemme-filtration-en-afrique-du-nord/,3.0,5.4397784313656095,ratcliff,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/fr/blog/une-nouvelle-ressource-dans-latelier-dusinage/,https://www.diemmefiltration.com/fr/blog/performance-prouvee-dans-le-secteur-minier/,3.0,5.4397784313656095,levenshtein,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/fr/blog/une-nouvelle-ressource-dans-latelier-dusinage/,https://www.diemmefiltration.com/fr/blog/la-nouvelle-usine-prend-forme/,3.0,5.4397784313656095,fuzzy,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/blog/welcome-federico/,https://www.diemmefiltration.com/applications/second-generation-bioethanol-sector/,3.0,5.751687204672836,jaccard,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/blog/welcome-federico/,https://www.diemmefiltration.com/blog/,3.0,5.751687204672836,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/blog/welcome-federico/,https://www.diemmefiltration.com/blog/one-year-ago/,3.0,5.751687204672836,ratcliff,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/blog/welcome-federico/,https://www.diemmefiltration.com/fr/blog/,3.0,5.751687204672836,fuzzy,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/cincuenta-anos-en-diemme/,https://www.diemmefiltration.com/es/aplicaciones/bioetanol-de-segunda-generacion/,3.0,5.6795930871909786,jaccard,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/cincuenta-anos-en-diemme/,https://www.diemmefiltration.com/es/blog/,3.0,5.6795930871909786,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/cincuenta-anos-en-diemme/,https://www.diemmefiltration.com/es/blog/cartoon-diemme-lab/,3.0,5.6795930871909786,ratcliff,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/cincuenta-anos-en-diemme/,https://www.diemmefiltration.com/es/blog/dibujo-animado-diemme-lab/,3.0,5.6795930871909786,levenshtein,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/una-new-entry-nel-nostro-ufficio-tecnico/,https://www.diemmefiltration.com/it/case-history/centrale-a-carbone-negli-stati-uniti/,3.0,5.324698601930168,jaccard,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/una-new-entry-nel-nostro-ufficio-tecnico/,https://www.diemmefiltration.com/it/blog/,3.0,5.324698601930168,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/una-new-entry-nel-nostro-ufficio-tecnico/,https://www.diemmefiltration.com/it/blog/a-new-live-webinar-from-our-academy/,3.0,5.324698601930168,ratcliff,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/una-new-entry-nel-nostro-ufficio-tecnico/,https://www.diemmefiltration.com/it/blog/unisciti-alla-nostra-academy/,3.0,5.324698601930168,levenshtein,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/una-new-entry-nel-nostro-ufficio-tecnico/,https://www.diemmefiltration.com/it/blog/pronti-per-la-spedizione/,3.0,5.324698601930168,fuzzy,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/un-nuevo-recurso-en-el-departamento-de-posventa/,https://www.diemmefiltration.com/it/blog/siglata-una-nuova-partnership-strategica/,3.0,5.336708049126512,jaccard,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/un-nuevo-recurso-en-el-departamento-de-posventa/,https://www.diemmefiltration.com/es/blog/,3.0,5.336708049126512,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/un-nuevo-recurso-en-el-departamento-de-posventa/,https://www.diemmefiltration.com/es/blog/un-webinar-en-directo-para-presentar-aida/,3.0,5.336708049126512,ratcliff,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/es/blog/un-nuevo-recurso-en-el-departamento-de-posventa/,https://www.diemmefiltration.com/es/blog/el-nuevo-servicio-diemme-para-tus-filtros-prensa/,3.0,5.336708049126512,levenshtein,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/cinquantanni-in-diemme/,https://www.diemmefiltration.com/fr/blog/webinaire-en-direct-dimensionnement-des-epaississeurs-des-essais-en-laboratoire-a-la-definition-technique/,3.0,5.727996597238089,jaccard,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/cinquantanni-in-diemme/,https://www.diemmefiltration.com/it/blog/,3.0,5.727996597238089,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/cinquantanni-in-diemme/,https://www.diemmefiltration.com/blog/cartoon-diemme-lab/,3.0,5.727996597238089,ratcliff,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/cinquantanni-in-diemme/,https://www.diemmefiltration.com/it/blog/ci-vediamo-in-fiera/,3.0,5.727996597238089,levenshtein,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/Mining,https://www.diemmefiltration.com/fr/telechargement/,3.0,5.872022745167307,jaccard,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/Mining,https://www.diemmefiltration.com/,3.0,5.872022745167307,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/Mining,https://www.diemmefiltration.com/it/,3.0,5.872022745167307,levenshtein,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/fr/blog/premier-evenement-de-2023-exposition-filtech/,https://www.diemmefiltration.com/blog/first-event-of-2023-filtech-exhibition/,3.0,5.910673077039588,jaccard,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/fr/blog/premier-evenement-de-2023-exposition-filtech/,https://www.diemmefiltration.com/fr/blog/,3.0,5.910673077039588,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/fr/blog/premier-evenement-de-2023-exposition-filtech/,https://www.diemmefiltration.com/es/blog/primer-evento-de-2023-feria-filtech/,3.0,5.910673077039588,ratcliff,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/fr/blog/premier-evenement-de-2023-exposition-filtech/,https://www.diemmefiltration.com/it/blog/primo-evento-del-2023-filtech-exhibition/,3.0,5.910673077039588,fuzzy,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/una-nuova-risorsa-nellofficina-meccanica/,https://www.diemmefiltration.com/it/blog/,3.0,5.30759161736342,jaccard,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/una-nuova-risorsa-nellofficina-meccanica/,https://www.diemmefiltration.com/it/blog/,3.0,5.30759161736342,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/una-nuova-risorsa-nellofficina-meccanica/,https://www.diemmefiltration.com/it/blog/scarico-panelli-in-corso/,3.0,5.30759161736342,ratcliff,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/una-nuova-risorsa-nellofficina-meccanica/,https://www.diemmefiltration.com/it/blog/il-liceo-visita-lazienda/,3.0,5.30759161736342,fuzzy,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/due-nuovi-ingressi-nel-team-dei-tecnici-post-vendita/,https://www.diemmefiltration.com/it/blog/siglata-una-nuova-partnership-strategica/,3.0,5.121775247214997,jaccard,True,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/due-nuovi-ingressi-nel-team-dei-tecnici-post-vendita/,https://www.diemmefiltration.com/it/blog/,3.0,5.121775247214997,hamming,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/due-nuovi-ingressi-nel-team-dei-tecnici-post-vendita/,https://www.diemmefiltration.com/it/blog/due-eventi-in-arrivo-per-diemme-in-canada/,3.0,5.121775247214997,ratcliff,False,auto
2025-04-09 13:22:28,https://www.diemmefiltration.com/it/blog/due-nuovi-ingressi-nel-team-dei-tecnici-post-vendita/,https://www.diemmefiltration.com/es/tratamiento-de-lodos/ingenieria/,3.0,5.121775247214997,fuzzy,False,auto
2025-04-09 14:36:36,https://latrinita.ch/il-nostro-team/francesca-giuseppina-tuttino-cardiologia-veterinaria/,https://latrinita.ch/il-nostro-team/francesca-giuseppina-tutino-cardiologia-veterinaria/,8.0,8.082907599991344,jaccard,True,auto
2025-04-09 14:36:36,https://latrinita.ch/il-nostro-team/francesca-giuseppina-tuttino-cardiologia-veterinaria/,https://latrinita.ch/il-nostro-team/,8.0,8.082907599991344,hamming,False,auto
2025-04-09 14:36:36,https://latrinita.ch/assicurazione-per-il-tuo-animale/,https://latrinita.ch/assicurazione-sanitaria-per-il-tuo-animale/,7.0,7.969313877028516,jaccard,True,auto
2025-04-09 14:36:36,https://latrinita.ch/assicurazione-per-il-tuo-animale/,https://latrinita.ch/,7.0,7.969313877028516,hamming,False,auto
2025-04-09 14:36:36,https://latrinita.ch/assicurazione-per-il-tuo-animale/,https://latrinita.ch/news/,7.0,7.969313877028516,bertopic,False,auto
2025-04-09 14:36:36,https://latrinita.ch/assicurazione-per-il-tuo-animale/,https://latrinita.ch/il-nostro-team/maria-celeste-caliri/,7.0,7.969313877028516,ML,False,auto
2025-04-09 14:36:36,https://latrinita.ch/diagnostic-imaging/,https://latrinita.ch/diagnostica-per-immagini/,6.0,8.02523420085799,jaccard,True,auto
